price,desc,loc,bed,bath,gar,sizeFloor,sizeErf,area
6300000,House,Bloubergrant,9,4,,,1004,blouberg
6300000,House,Aurora,5,5,4,,1000,northern-suburbs
6300000,House,Vergesig,5,5,3,,1027,northern-suburbs
6325000,House,De Waterkant,2,2,,,66,cape-town-city
6330000,House,Vierlanden,9,7,13,,4830,northern-suburbs
6344995,Apartment,Bloubergstrand,2,2,2,155,,blouberg
6346840,Apartment,Table View,2,2,,145,,blouberg
6350000,Apartment,Sea Point,2,2,2,117,,atlantic-seaboard
6350000,House,Fresnaye,3,2,2,,424,atlantic-seaboard
6350000,Townhouse,Fresnaye,3,2,2,,160,atlantic-seaboard
6350000,House,Newlands,4,3,2,,430,southern-suburbs
6350000,House,Newlands,3,3.5,3,,743,southern-suburbs
6350000,House,Welgemoed,4,3.5,1,,2370,northern-suburbs
6350000,House,Sunset Links,3,4,4,,350,milnerton
6382500,Apartment,Waterfront,1,1,2,70,,cape-town-city
6385000,Apartment,Green Point,2,2,2,102,,atlantic-seaboard
6385000,Apartment,Green Point,2,2,2,184,,atlantic-seaboard
6390000,House,Constantia,4,3,8,,1353,southern-suburbs
6395000,Apartment,Woodstock,1,1,2,237,,cape-town-city
6395000,House,Croydon Vineyard Estate,4,4.5,4,,780,somerset-west
6395000,House,Claremont Upper,5,5,3,,816,southern-suburbs
6395000,House,Wynberg Upper,5,5,2,,474,southern-suburbs
6400000,Apartment,Foreshore,2,2,2,90,,cape-town-city
6400000,Apartment,Fresnaye,3,2,2,145,,atlantic-seaboard
6400000,Apartment,Fresnaye,2,2.5,2,,,atlantic-seaboard
6400000,House,Green Point,4,3.5,1,,140,atlantic-seaboard
6400000,House,Sunset Beach,4,3.5,6,,720,milnerton
6400000,House,Helena Heights,4,4,6,,1915,somerset-west
6400000,House,Pinelands,5,4,9,,1128,northern-suburbs
6400000,House,Strand Central,6,4,2,,2067,strand-gordon
6400000,House,Van Ryneveld,6,4,2,,2067,strand-gordon
6400000,House,Pinelands,4,4.5,7,,1280,northern-suburbs
6400000,House,Simons Town Central,4,5,2,,849,southern-peninsula
6400000,House,Simons Town Central,4,5,5,,960,southern-peninsula
6449000,House,Century City,3,3.5,2,,462,milnerton
6449000,House,West Beach,6,6,2,,1036,blouberg
6450000,Apartment,Kalk Bay,1,1,2,93,,southern-peninsula
6450000,House,Gardens,3,1,,,560,cape-town-city
6450000,Apartment,Sea Point,3,2,1,148,,atlantic-seaboard
6450000,House,Gardens,,2,,,560,cape-town-city
6450000,Apartment,Table View,3,3,3,182,,blouberg
6450000,House,Newlands,3,3,3,,366,southern-suburbs
6450000,House,Claremont Upper,4,3,2,,858,southern-suburbs
6450000,Townhouse,Woodbridge Island,4,3,3,164,,milnerton
6450000,House,Century City,3,3.5,2,,462,milnerton
6450000,House,Claremont Upper,4,3.5,2,,,southern-suburbs
6450000,House,Rondebosch,4,3.5,3,,648,southern-suburbs
6450000,House,Sunset Beach,4,4,2,,720,milnerton
6450000,House,Golden Hill,5,4,2,,894,somerset-west
6450000,House,Valmary Park,5,4.5,2,,666,northern-suburbs
6450000,House,Sunset Beach,6,5,3,,712,milnerton
6480000,House,Tokai,3,3,2,,304,southern-suburbs
6480000,House,Vredehoek,3,3.5,3,,463,cape-town-city
6490000,House,Helena Heights,3,2,4,,1001,somerset-west
6490000,Apartment,Bantry Bay,3,3,1,140,,atlantic-seaboard
6490000,House,Aurora,4,5,4,,648,northern-suburbs
6490000,House,Admirals Park,8,6,12,,14950,strand-gordon
6495000,Apartment,Bantry Bay,2,2,1,111,,atlantic-seaboard
6495000,Apartment,Sea Point,2,2,2,139,,atlantic-seaboard
6495000,House,Bo Kaap,3,2,,,360,cape-town-city
6495000,House,Higgovale,3,2.5,2,240,,cape-town-city
6495000,Apartment,Sea Point,3,3,2,150,,atlantic-seaboard
6495000,House,Kanonberg,3,3,3,,844,northern-suburbs
6495000,House,Claremont,4,3,5,818,,southern-suburbs
6495000,House,Gordons Bay Central,4,3,2,,10000,strand-gordon
6495000,House,West Beach,4,3,6,,769,blouberg
6495000,House,Wynberg Upper,5,3,3,,727,southern-suburbs
6495000,House,Green Point,3,3.5,2,,404,atlantic-seaboard
6495000,House,La Concorde,4,3.5,4,,1304,somerset-west
6495000,House,Tamboerskloof,3,4,,,258,cape-town-city
6495000,House,Tamboerskloof,3,4,1,,258,cape-town-city
6495000,House,Durbanville Hills,4,4,2,,788,northern-suburbs
6495000,House,Gardens,4,4,,,165,cape-town-city
6495000,House,Golden Acre,4,4,6,,2375,somerset-west
6495000,House,Natures Valley,4,4,9,,2428,somerset-west
6495000,House,Hout Bay Central,6,4,13,,1036,southern-peninsula
6495000,House,Constantia,4,4.5,8,,1665,southern-suburbs
6495000,House,Green Point,4,5,3,,313,atlantic-seaboard
6495000,House,Sitari Country Estate,4,5,4,,495,somerset-west
6495000,House,Sea Point,5,5,,,372,atlantic-seaboard
6495000,House,Sea Point,5,5,3,,372,atlantic-seaboard
6495000,House,Bloubergrant,6,5,6,612,,blouberg
6499000,Apartment,Sea Point,2,2,1,110,,atlantic-seaboard
6499000,Apartment,Bantry Bay,3,2,2,157,,atlantic-seaboard
6499000,House,Bloubergstrand,4,3,2,,438,blouberg
6499000,House,Bloubergrant,5,4,10,,772,blouberg
6499000,House,Sitari Country Estate,5,4,2,,600,somerset-west
6499000,House,Everglen,7,5,7,,1068,northern-suburbs
6500000,Apartment,Sea Point,1.5,1,,109,,atlantic-seaboard
6500000,House,Camps Bay,2,1,1,,321,atlantic-seaboard
6500000,Townhouse,Camps Bay,2,1,1,,321,atlantic-seaboard
6500000,Apartment,Clifton,,1,1,45,,atlantic-seaboard
6500000,Apartment,Sea Point,2,1.5,,107,,atlantic-seaboard
6500000,Apartment,De Waterkant,2,2,2,96,,cape-town-city
6500000,Apartment,Foreshore,2,2,1,99,,cape-town-city
6500000,Apartment,Green Point,2,2,1,110,,atlantic-seaboard
6500000,Apartment,Green Point,2,2,2,112,,atlantic-seaboard
6500000,Apartment,Century City,3,2,,222,,milnerton
6500000,Apartment,Sea Point,3,2,2,183,,atlantic-seaboard
6500000,House,Big Bay,3,2,3,,656,blouberg
6500000,House,Constantia,3,2,,,1349,southern-suburbs
6500000,House,Green Point,3,2,,,258,atlantic-seaboard
6500000,House,Wynberg Upper,3,2,2,,900,southern-suburbs
6500000,Townhouse,Camps Bay,3,2,1,137,,atlantic-seaboard
6500000,Apartment,Sea Point,2,2.5,,139,,atlantic-seaboard
6500000,House,Green Point,2,2.5,2,,145,atlantic-seaboard
6500000,House,Claremont Upper,3,2.5,2,,612,southern-suburbs
6500000,House,Constantia,3,2.5,5,,1349,southern-suburbs
6500000,Apartment,Century City,3,3,2,,,milnerton
6500000,Apartment,Century City,3,3,2,116,,milnerton
6500000,House,Gordons Bay Central,3,3,2,,775,strand-gordon
6500000,House,Helderberg Estate,3,3,8,,1882,somerset-west
6500000,House,Newlands,3,3,4,,782,southern-suburbs
6500000,House,Parel Vallei,3,3,2,,920,somerset-west
6500000,House,Simons Town Central,3,3,2,,424,southern-peninsula
6500000,Townhouse,Woodbridge Island,3,3,3,151,,milnerton
6500000,House,Newlands,4,3,7,,757,southern-suburbs
6500000,House,Rondebosch,4,3,3,,696,southern-suburbs
6500000,House,Constantia,5,3,6,,1539,southern-suburbs
6500000,Apartment,Big Bay,3,3.5,2,268,,blouberg
6500000,House,Century City,3,3.5,2,,324,milnerton
6500000,House,Clara Anna Fontein,3,3.5,2,,1000,northern-suburbs
6500000,House,Stonehurst Mountain Estate,3,3.5,3,,300,southern-suburbs
6500000,House,Newlands,4,3.5,2,,625,southern-suburbs
6500000,House,Welgedacht,4,3.5,3,,1092,northern-suburbs
6500000,Apartment,St James,4,4,2,296,,southern-peninsula
6500000,House,Aurora,4,4,4,,648,northern-suburbs
6500000,House,Aurora,4,4,6,,648,northern-suburbs
6500000,House,Clara Anna Fontein,4,4,4,,1260,northern-suburbs
6500000,House,West Beach,5,4,4,,773,blouberg
6500000,House,Wynberg Upper,6,4,10,,1569,southern-suburbs
6500000,House,San Michel,7,4,3,,1014,southern-peninsula
6500000,House,San Michel,7,4,5,,1014,southern-peninsula
6500000,House,Bloubergstrand,4,4.5,3,,361,blouberg
6500000,House,Heldervue,4,4.5,3,,1003,somerset-west
6500000,House,Pinelands,7,5,4,,,northern-suburbs
6500000,House,Plumstead,6,6,10,,1345,southern-suburbs
6500000,House,Table View,6,6,10,,698,blouberg
6500000,House,Strand South,10,6,6,1080,,strand-gordon
6500000,House,Plumstead,6,6.5,6,,1345,southern-suburbs
6500000,House,La Sandra,7,7,10,,2562,somerset-west
6500000,House,Simons Town Central,8,7,5,,620,southern-peninsula
6550000,Apartment,De Waterkant,2,2,1,131,,cape-town-city
6560000,House,Newlands,3,3.5,4,,438,southern-suburbs
6594000,House,Parel Vallei,3,2,4,,857,somerset-west
6595000,House,Fairhaven Country Estate,4,3.5,8,,701,somerset-west
6600000,Apartment,Bloubergrant,2,1,2,,,blouberg
6600000,Apartment,Green Point,2,2,2,130,,atlantic-seaboard
6600000,House,Beachfront,2,2,,,,blouberg
6600000,House,Parklands North,4,4.5,6,,630,blouberg
6600000,House,Gordons Bay Central,5,5,,,955,strand-gordon
6600000,House,Tokai,7,5,7,,,southern-suburbs
6650000,House,Claremont Upper,2,2,2,,498,southern-suburbs
6650000,House,La Sandra,4,3,6,,1250,somerset-west
6650000,House,Belle Constantia,5,3,15,,2019,southern-suburbs
6650000,House,Claremont,5,3.5,4,,743,southern-suburbs
6650000,House,Sunset Beach,4,5,3,,704,milnerton
6660000,Apartment,Bloubergrant,2,1,2,145,,blouberg
6660000,Apartment,Beachfront,2,2,,86,,blouberg
6660000,Apartment,Bloubergstrand,2,2,2,145,,blouberg
6660000,Apartment,Table View,2,2,2,145,,blouberg
6690000,Apartment,De Waterkant,2,2,1,108,,cape-town-city
6690000,House,Tokai,3,3,2,,,southern-suburbs
6695000,Apartment,Cape Town City Centre,3,3.5,2,196,,cape-town-city
6700000,Apartment,Waterfront,1,1,1,67,,cape-town-city
6700000,Apartment,Sea Point,3,2,2,111,,atlantic-seaboard
6700000,Apartment,Three Anchor Bay,3,2,2,123,,atlantic-seaboard
6700000,House,Fresnaye,3,2,,,160,atlantic-seaboard
6700000,House,Helderberg Village,3,2,2,197,,somerset-west
6700000,House,Constantia,3,2.5,2,,1560,southern-suburbs
6700000,House,Simons Kloof,3,3,2,,1222,southern-peninsula
